cve,blocked,name,severity,cvss-score,cwe-id,tags
CVE-2009-1151,Blocked,PhpMyAdmin Scripts - Remote Code Execution,critical,10,CWE-77,"deserialization,kev,vulhub,cve,cve2009,phpmyadmin,rce"
CVE-2010-1307,Blocked,Joomla! Component Magic Updater - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2017-18024,Blocked,AvantFAX 3.3.3 - Cross-Site Scripting,medium,6.1,CWE-79,"avantfax,hackerone,packetstorm,cve,cve2017,xss"
CVE-2022-42747,Blocked,CandidATS 3.0.0 - Cross-Site Scripting.,medium,6.1,CWE-79,"cve,cve2022,candidats,xss"
CVE-2021-42567,Blocked,Apereo CAS Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,apereo,xss,cas"
CVE-2021-24364,Blocked,WordPress Jannah Theme <5.4.4 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wordpress,xss,wp-theme,wpscan"
CVE-2021-37573,Not Blocked,Tiny Java Web Server - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,xss,tjws,java,seclists"
CVE-2021-45046,Blocked,Apache Log4j2 - Remote Code Injection,critical,9,CWE-502,"cve,cve2021,rce,oast,log4j,injection"
CVE-2011-5107,Blocked,Alert Before Your Post <= 0.1.1 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2020-9496,Not Blocked,Apache OFBiz 17.12.03 - Cross-Site Scripting,medium,6.1,"CWE-79,CWE-502","ofbiz,packetstorm,cve,cve2020,apache,java"
CVE-2020-26919,Blocked,NETGEAR ProSAFE Plus - Unauthenticated Remote Code Execution,critical,9.8,None,"cve,cve2020,netgear,rce,oast,router,unauth,kev"
CVE-2019-15859,Not Blocked,Socomec DIRIS A-40 Devices Password Disclosure,critical,9.8,CWE-200,"seclists,packetstorm,cve,cve2019,disclosure,socomec,diris,iot"
CVE-2022-42233,Not Blocked,Tenda 11N - Authentication Bypass,critical,9.8,CWE-287,"cve,cve2022,tenda,auth-bypass,router,iot"
CVE-2021-31250,Blocked,CHIYU TCP/IP Converter - Cross-Site Scripting,medium,5.4,CWE-79,"cve,cve2021,chiyu,xss,iot"
CVE-2014-9606,Blocked,Netsweeper 4.0.8 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2014,netsweeper,xss,packetstorm,cve"
CVE-2010-1306,Blocked,Joomla! Component Picasa 2.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2021-25281,Blocked,SaltStack Salt <3002.5 - Auth Bypass,critical,9.8,CWE-287,"cve,cve2021,saltapi,rce,saltstack,unauth"
CVE-2021-20090,Blocked,Buffalo WSR-2533DHPL2 - Path Traversal,critical,9.8,CWE-22,"cve,cve2021,lfi,buffalo,firmware,iot,kev,tenable"
CVE-2022-22242,Blocked,Juniper Web Device Manager - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2022,xss,juniper,junos"
CVE-2022-32022,Partial block (50.0%),Car Rental Management System 1.0 - SQL Injection,high,7.2,CWE-89,"cve,cve2022,carrental,cms,sqli,login-bypass"
CVE-2019-15889,Blocked,WordPress Download Manager <2.9.94 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,wordpress,xss,wp-plugin"
CVE-2016-1000149,Blocked,WordPress Simpel Reserveren <=3.5.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2018-10822,Not Blocked,D-Link Routers - Local File Inclusion,high,7.5,CWE-22,"dlink,edb,seclists,cve,cve2018,lfi,router"
CVE-2019-10475,Blocked,Jenkins build-metrics 1.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,jenkins,xss,plugin,packetstorm"
CVE-2018-10230,Blocked,Zend Server <9.13 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,xss,zend"
CVE-2022-24856,Not Blocked,Flyte Console <0.52.0 - Server-Side Request Forgery,high,7.5,CWE-918,"cve,cve2022,flyteconsole,ssrf,oss,hackerone"
CVE-2020-17519,Blocked,Apache Flink - Local File Inclusion,high,7.5,CWE-552,"cve,cve2020,apache,lfi,flink"
CVE-2010-1476,Blocked,Joomla! Component AlphaUserPoints 1.5.5 - Local File Inclusion,high,None,None,"joomla,lfi,edb,packetstorm,cve,cve2010"
CVE-2021-21801,Blocked,Advantech R-SeeNet - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,rseenet,xss,graph"
CVE-2020-12116,Not Blocked,Zoho ManageEngine OpManger - Arbitrary File Read,high,7.5,CWE-22,"cve,cve2020,zoho,lfi,manageengine"
CVE-2020-13405,Blocked,MicroWeber - Unauthenticated User Database Disclosure,high,7.5,CWE-306,"cve,cve2020,microweber,unauth,disclosure"
CVE-2020-29284,Blocked,Sourcecodester Multi Restaurant Table Reservation System 1.0 - SQL Injection,critical,9.8,CWE-89,"cve2020,tablereservation,sqli,unauth,edb,cve"
CVE-2010-1472,Blocked,Joomla! Component Horoscope 1.5.0 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2021-26295,Not Blocked,Apache OFBiz <17.12.06 - Arbitrary Code Execution,critical,9.8,CWE-502,"packetstorm,cve,cve2021,apache,ofbiz,deserialization,rce"
CVE-2020-8193,Not Blocked,Citrix  - Local File Inclusion,medium,6.5,CWE-862,"cve,cve2020,citrix,lfi,kev,packetstorm"
CVE-2010-2680,Blocked,Joomla! Component jesectionfinder - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2021-24746,Not Blocked,WordPress Sassy Social Share Plugin <3.3.40 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wordpress,wp-plugin,xss,wp,wpscan"
CVE-2016-10960,Blocked,WordPress wSecure Lite < 2.4 - Remote Code Execution,high,8.8,CWE-20,"cve,cve2016,wordpress,wp-plugin,rce"
CVE-2021-33904,Blocked,Accela Civic Platform <=21.1 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,accela,xss,edb,packetstorm,cve"
CVE-2022-34047,Not Blocked,Wavlink Set_safety.shtml - Password Exposure,high,7.5,CWE-668,"cve2022,wavlink,router,exposure,packetstorm,cve"
CVE-2019-3912,Blocked,LabKey Server Community Edition <18.3.0 - Open Redirect,medium,6.1,CWE-601,"tenable,cve,cve2019,redirect,labkey"
CVE-2021-3223,Blocked,Node RED Dashboard <2.26.2 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2021,node-red-dashboard,lfi"
CVE-2019-13462,Blocked,Lansweeper Unauthenticated SQL Injection,critical,9.1,CWE-89,"cve,cve2019,sqli,lansweeper"
CVE-2004-0519,Blocked,SquirrelMail 1.4.x - Folder Name Cross-Site Scripting,medium,None,None,"squirrelmail,cve2004,cve,edb,xss"
CVE-2021-24838,Blocked,WordPress AnyComment <0.3.5 - Open Redirect,medium,6.1,CWE-601,"redirect,anycomment,wpscan,cve,cve2021,wordpress,wp-plugin"
CVE-2019-16996,Blocked,Metinfo 7.0.0 beta - SQL Injection,high,7.2,CWE-89,"metinfo,sqli,cve,cve2019"
CVE-2020-36510,Blocked,WordPress 15Zine <3.3.0 - Cross-Site Scripting,medium,6.1,CWE-79,"xss,wordpress,wp-theme,wp,cve,cve2020,wpscan"
CVE-2020-2103,Not Blocked,Diagnostic page exposed session cookies,medium,5.4,CWE-200,"cve,cve2020,jenkins"
CVE-2021-41878,Not Blocked,i-Panel Administration System 2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,ipanel,xss"
CVE-2020-28976,Not Blocked,Wordpress Plugin Canto 1.3.0 - Blind SSRF (Unauthenticated),medium,5.3,CWE-918,"cve,cve2020,ssrf,wordpress,wp-plugin,oast,edb"
CVE-2015-4074,Blocked,Joomla! Helpdesk Pro plugin <1.4.0 - Local File Inclusion,high,7.5,CWE-22,"lfi,packetstorm,edb,cve,cve2015,joomla,plugin"
CVE-2010-2507,Blocked,Joomla! Component Picasa2Gallery 1.2.8 - Local File Inclusion,high,None,None,"edb,packetstorm,cve,cve2010,joomla,lfi"
CVE-2020-21224,Blocked,Inspur ClusterEngine 4.0 - Remote Code Execution,critical,9.8,CWE-88,"cve,cve2020,clusterengine,rce"
CVE-2022-23854,Blocked,AVEVA InTouch Access Anywhere Secure Gateway - Local File Inclusion,high,7.5,CWE-23,"lfi,packetstorm,cve,cve2022,aveva,intouch"
CVE-2018-9118,Blocked,WordPress 99 Robots WP Background Takeover Advertisements <=4.1.4 - Local File Inclusion,high,7.5,CWE-22,"edb,cve,cve2018,wordpress,wp-plugin,lfi,traversal,wp"
CVE-2017-9833,Blocked,BOA Web Server 0.94.14 - Arbitrary File Access,high,7.5,CWE-22,"boa,lfr,lfi,cve,cve2017,edb"
CVE-2019-9955,Blocked,Zyxel - Cross-Site Scripting,medium,6.1,CWE-79,"zyxel,packetstorm,seclists,edb,cve,cve2019,xss"
CVE-2009-5020,Not Blocked,AWStats < 6.95 - Open Redirect,medium,6.1,CWE-601,"cve,cve2009,redirect,awstats"
CVE-2021-21479,Blocked,SCIMono <0.0.19 - Remote Code Execution,critical,9.1,CWE-74,"cve,cve2021,scimono,rce"
CVE-2019-18394,Blocked,Ignite Realtime Openfire <=4.4.2 - Server-Side Request Forgery,critical,9.8,CWE-918,"cve,cve2019,ssrf,openfire,oast"
CVE-2022-24288,Not Blocked,Apache Airflow OS Command Injection,high,8.8,CWE-78,"cve,cve2022,airflow,rce"
CVE-2008-2398,Blocked,AppServ Open Project <=2.5.10 - Cross-Site Scripting,medium,None,None,"cve,cve2008,xss"
CVE-2019-1010287,Blocked,Timesheet Next Gen <=1.5.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,timesheet,xss"
CVE-2021-24389,Blocked,WordPress FoodBakery <2.2 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wordpress,xss,wp-plugin,wpscan"
CVE-2021-20137,Blocked,Gryphon Tower - Cross-Site Scripting,medium,6.1,CWE-79,"xss,tenable,cve,cve2021,gryphon"
CVE-2018-16283,Blocked,WordPress Plugin Wechat Broadcast 1.2.0 - Local File Inclusion,critical,9.8,CWE-22,"edb,seclists,cve,cve2018,wordpress,wp-plugin,lfi"
CVE-2020-24949,Blocked,PHP-Fusion 9.03.50 - Remote Code Execution,high,8.8,CWE-77,"rce,php,packetstorm,cve,cve2020,phpfusion"
CVE-2020-6637,Blocked,OpenSIS 7.3 - SQL Injection,critical,9.8,CWE-89,"cve,cve2020,sqli,opensis"
CVE-2020-14882,Blocked,Oracle Weblogic Server - Remote Command Execution,critical,9.8,None,"cve,cve2020,oracle,rce,weblogic,oast,kev"
CVE-2017-10075,Blocked,Oracle Content Server - Cross-Site Scripting,high,8.2,None,"cve,cve2017,xss,oracle"
CVE-2022-0867,Partial block (50.0%),WordPress ARPrice <3.6.1 - SQL Injection,critical,9.8,CWE-89,"unauth,wp,cve2022,wordpress,wp-plugin,arprice-responsive-pricing-table,sqli,wpscan,cve"
CVE-2018-20463,Blocked,JSmol2WP <= 1.07 - Directory Traversal,high,7.5,CWE-22,"wp,wp-plugin,wordpress,jsmol2wp,wpscan,cve,cve2018,traversal"
CVE-2015-4668,Blocked,Xsuite <=2.4.4.5 - Open Redirect,medium,6.1,CWE-601,"cve,cve2015,redirect,xsuite,xceedium,edb"
CVE-2014-9617,Blocked,Netsweeper 3.0.6 - Open Redirection,medium,6.1,CWE-601,"cve,cve2014,netsweeper,redirect,packetstorm"
CVE-2021-28149,Blocked,Hongdian H8922 3.0.5 Devices - Local File Inclusion,medium,6.5,CWE-22,"cve,cve2021,hongdian,traversal"
CVE-2021-42063,Not Blocked,SAP Knowledge Warehouse <=7.5.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve2021,sap,xss,seclists,packetstorm,cve"
CVE-2016-1000129,Blocked,WordPress defa-online-image-protector <=3.3 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2021-22911,Blocked,Rocket.Chat <=3.13 - NoSQL Injection,critical,9.8,CWE-89,"rocketchat,nosqli,packetstorm,vulhub,hackerone,cve,cve2021"
CVE-2021-29441,Not Blocked,Nacos <1.4.1 - Authentication Bypass,critical,9.8,CWE-290,"nacos,auth-bypass,cve,cve2021"
CVE-2010-2861,Blocked,Adobe ColdFusion 8.0/8.0.1/9.0/9.0.1 LFI,high,None,None,"adobe,kev,vulhub,cve,cve2010,coldfusion,lfi"
CVE-2016-1000128,Blocked,WordPress anti-plagiarism <=3.60 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2016,wordpress,xss,wp-plugin"
CVE-2018-16139,Blocked,BIBLIOsoft BIBLIOpac 2008 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2018,xss,bibliopac,bibliosoft"
CVE-2010-1345,Blocked,Joomla! Component Cookex Agency CKForms - Local File Inclusion,high,None,None,"lfi,edb,cve,cve2010,joomla"
CVE-2020-15148,Blocked,Yii 2 < 2.0.38 - Remote Code Execution,critical,10,CWE-502,"cve,cve2020,rce,yii"
CVE-2020-27986,Not Blocked,SonarQube - Authentication Bypass,high,7.5,"CWE-306,CWE-312","cve,cve2020,sonarqube"
CVE-2020-5284,Blocked,Next.js <9.3.2 - Local File Inclusion,medium,4.3,CWE-22,"cve,cve2020,nextjs,lfi"
CVE-2020-24148,Blocked,Import XML & RSS Feeds WordPress Plugin <= 2.0.1 Server-Side Request Forgery,critical,9.1,CWE-918,"cve,cve2020,wordpress,wp-plugin,ssrf"
CVE-2009-5114,Blocked,WebGlimpse 2.18.7 - Directory Traversal,high,None,None,"edb,cve,cve2009,lfi"
CVE-2018-10823,Not Blocked,D-Link Routers - Remote Command Injection,high,8.8,CWE-78,"cve2018,rce,iot,dlink,router,edb,seclists,cve"
CVE-2018-11231,Blocked,Opencart Divido - Sql Injection,high,8.1,CWE-89,"cve,cve2018,opencart,sqli"
CVE-2022-1386,Not Blocked,WordPress Fusion Builder < 3.6.2 - Unauthenticated SSRF,critical,9.8,CWE-918,"wpscan,cve,cve2022,wordpress,ssrf,themefusion,wp,fusion,avada"
CVE-2011-4624,Blocked,GRAND FlAGallery 1.57 - Cross-Site Scripting,medium,None,None,"cve,cve2011,wordpress,xss,wp-plugin"
CVE-2010-3426,Blocked,Joomla! Component Jphone 1.0 Alpha 3 - Local File Inclusion,high,None,None,"lfi,edb,packetstorm,cve,cve2010,joomla"
CVE-2019-2579,Blocked,Oracle Fusion Middleware WebCenter Sites 12.2.1.3.0 - SQL Injection,medium,4.3,None,"cve,cve2019,oracle,wcs,sqli"
CVE-2021-37416,Blocked,Zoho ManageEngine ADSelfService Plus <=6103 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,zoho,xss"
CVE-2021-46417,Blocked,Franklin Fueling Systems Colibri Controller Module 1.8.19.8580 - Local File Inclusion,high,7.5,CWE-22,"packetstorm,cve,cve2021,franklinfueling,lfi"
CVE-2010-1956,Blocked,Joomla! Component Gadget Factory 1.0.0 - Local File Inclusion,high,None,None,"joomla,lfi,edb,cve,cve2010"
CVE-2022-0540,Not Blocked,Atlassian Jira Seraph - Authentication Bypass,critical,9.8,CWE-287,"cve,cve2022,atlassian,jira,exposure,auth-bypass"
CVE-2022-1057,Blocked,WordPress Pricing Deals for WooCommerce <=2.0.2.02 - SQL Injection,critical,9.8,CWE-89,"cve,cve2022,sqli,wpscan,wordpress,wp-plugin,wp,pricing-deals-for-woocommerce,unauth"
CVE-2020-29395,Blocked,Wordpress EventON Calendar 3.0.5 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,wordpress,xss,wp-plugin"
CVE-2009-1496,Blocked,Joomla! Cmimarketplace 0.1 - Local File Inclusion,high,8.6,CWE-22,"joomla,lfi,edb,cve,cve2009"
CVE-2021-20124,Blocked,Draytek VigorConnect 6.0-B3 - Local File Inclusion,high,7.5,CWE-668,"cve,cve2021,draytek,lfi,vigorconnect,tenable"
CVE-2021-22145,Not Blocked,ElasticSearch 7.13.3 - Memory disclosure,medium,6.5,CWE-209,"cve,cve2021,elasticsearch,packetstorm"
CVE-2019-8903,Blocked,Totaljs <3.2.3 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,totaljs,lfi"
CVE-2021-24278,Not Blocked,WordPress Contact Form 7 <2.3.4 - Arbitrary Nonce Generation,high,7.5,None,"wordpress,wp-plugin,wpscan,cve,cve2021"
CVE-2018-9995,Not Blocked,TBK DVR4104/DVR4216 Devices - Authentication Bypass,critical,9.8,None,"cve,cve2018,auth-bypass,tbk,edb"
CVE-2022-29014,Blocked,Razer Sila Gaming Router 2.0.441_api-2.0.418 - Local File Inclusion,high,7.5,None,"cve,cve2022,razer,lfi,router,edb"
CVE-2021-43778,Blocked,GLPI plugin Barcode < 2.6.1 - Path Traversal Vulnerability.,high,7.5,CWE-22,"glpi,cve,cve2021,lfi,plugin,traversal"
CVE-2022-40684,Blocked,Fortinet - Authentication Bypass,critical,9.8,CWE-306,"cve,cve2022,fortinet,fortigate,fortios,fortiproxy,auth-bypass,kev"
CVE-2022-22965,Blocked,Spring - Remote Code Execution,critical,9.8,CWE-94,"cve,cve2022,rce,spring,injection,oast,intrusive,kev"
CVE-2008-6982,Blocked,Devalcms 1.4a - Cross-Site Scripting,high,7.2,CWE-79,"cve,cve2008,devalcms,xss,cms,edb"
CVE-2010-1219,Blocked,Joomla! Component com_janews - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2022-2376,Not Blocked,Directorist < 7.3.1 - Unauthenticated Email Address Disclosure,medium,5.3,CWE-862,"cve,cve2022,wp-plugin,wpscan,wordpress,wp,directorist,unauth,disclosure"
CVE-2020-27467,Blocked,Processwire CMS <2.7.1 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2020,processwire,lfi,cms,oss"
CVE-2018-16761,Blocked,Eventum <3.4.0 - Open Redirect,medium,6.1,CWE-601,"cve,cve2018,redirect,eventum,oss"
CVE-2021-27905,Not Blocked,Apache Solr <=8.8.1 - Server-Side Request Forgery,critical,9.8,CWE-918,"cve,cve2021,apache,solr,ssrf"
CVE-2017-15287,Blocked,Dreambox WebControl 2.0.0 - Cross-Site Scripting,medium,6.1,CWE-79,"dreambox,edb,cve,cve2017,xss"
CVE-2021-40960,Blocked,Galera WebTemplate 1.0 Directory Traversal,critical,9.8,CWE-22,"cve,cve2021,lfi"
CVE-2020-6207,Not Blocked,SAP Solution Manager 7.2 - Remote Command Execution,critical,9.8,CWE-306,"cve,cve2020,sap,solman,rce,kev"
CVE-2020-8515,Blocked,DrayTek - Remote Code Execution,critical,9.8,CWE-78,"cve,cve2020,rce,kev"
CVE-2017-7269,Not Blocked,Windows Server 2003 & IIS 6.0 - Remote Code Execution,critical,9.8,CWE-119,"cve,cve2017,rce,windows,iis,kev"
CVE-2022-0692,Not Blocked,Rudloff alltube prior to 3.0.1 - Open Redirect,medium,6.1,CWE-601,"huntr,cve,cve2022,redirect,rudloff,alltube"
CVE-2020-36112,Blocked,CSE Bookstore 1.0 - SQL Injection,critical,9.8,CWE-89,"cve,cve2020,sqli,cse,edb,tenable"
CVE-2022-36883,Not Blocked,Git Plugin up to 4.11.3 on Jenkins Build Authorization,high,7.5,CWE-862,"cve,cve2022,jenkins,plugin,git"
CVE-2020-0618,Not Blocked,Microsoft SQL Server Reporting Services - Remote Code Execution,high,8.8,CWE-502,"cve2020,rce,packetstorm,cve"
CVE-2012-3153,Partial block (50.0%),Oracle Forms & Reports RCE (CVE-2012-3152 & CVE-2012-3153),critical,None,None,"cve,cve2012,oracle,rce,edb"
CVE-2020-9402,Blocked,Django SQL Injection,high,8.8,CWE-89,"cve,cve2020,django,sqli,vulhub"
CVE-2022-29299,Blocked,SolarView Compact 6.00 - 'time_begin' Cross-Site Scripting,medium,None,None,"cve,cve2022,xss,solarview,edb"
CVE-2009-0545,Blocked,ZeroShell <= 1.0beta11 Remote Code Execution,critical,None,None,"edb,cve,cve2009,zeroshell,kerbynet,rce"
CVE-2022-31814,Not Blocked,pfSense pfBlockerNG <=2.1..4_26 - OS Command Injection,critical,9.8,None,"cve,cve2022,pfsense,pfblockerng,rce,oast"
CVE-2022-28955,Not Blocked,D-Link DIR816L - Access Control,high,7.5,CWE-287,"cve,cve2022,dlink,exposure"
CVE-2022-34049,Not Blocked,Wavlink Exportlogs.sh - Configuration Exposure,medium,5.3,CWE-552,"cve,cve2022,wavlink,router,exposure"
CVE-2017-11512,Blocked,ManageEngine ServiceDesk 9.3.9328 - Arbitrary File Retrieval,high,7.5,CWE-22,"cve,cve2017,manageengine,lfr,unauth,tenable"
CVE-2021-24335,Blocked,WordPress Car Repair Services & Auto Mechanic Theme <4.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2021,wordpress,xss,wp-plugin,wpscan"
CVE-2021-30497,Blocked,Ivanti Avalanche 6.3.2 - Local File Inclusion,high,7.5,CWE-36,"cve,cve2021,avalanche,traversal,lfi"
CVE-2010-1081,Blocked,Joomla! Component com_communitypolls 1.5.2 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2019-14205,Blocked,WordPress Nevma Adaptive Images <0.6.67 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2019,wordpress,wp-plugin,lfi,wp"
CVE-2022-24990,Blocked,TerraMaster TOS < 4.2.30 Server Information Disclosure,medium,None,None,"cve,cve2022,terramaster,exposure"
CVE-2019-12581,Blocked,Zyxel ZyWal/USG/UAG Devices - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2019,zyxel,zywall,xss"
CVE-2021-24210,Blocked,WordPress PhastPress <1.111 - Open Redirect,medium,6.1,CWE-601,"cve2021,redirect,wpscan,wordpress,cve"
CVE-2010-1461,Blocked,Joomla! Component Photo Battle 1.0.1 - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,photo,edb"
CVE-2010-1722,Blocked,Joomla! Component Online Market 2.x - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2015-1000005,Blocked,WordPress Candidate Application Form <= 1.3 - Local File Inclusion,high,7.5,CWE-22,"wpscan,cve,cve2015,wordpress,wp-plugin,lfi,wp"
CVE-2020-8191,Blocked,Citrix ADC/Gateway - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2020,citrix,xss"
CVE-2021-33357,Blocked,RaspAP <=2.6.5 - Remote Command Injection,critical,9.8,CWE-78,"cve,cve2021,rce,raspap,oast"
CVE-2010-5286,Blocked,Joomla! Component Jstore - 'Controller' Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb,packetstorm"
CVE-2015-8349,Blocked,SourceBans <2.0 - Cross-Site Scripting,medium,6.1,CWE-79,"cve,cve2015,xss,sourcebans"
CVE-2022-35413,Blocked,WAPPLES Web Application Firewall <=6.0 - Hardcoded Credentials,critical,9.8,CWE-798,"cve,cve2022,wapples,firewall,default-login"
CVE-2019-1821,Not Blocked,Cisco Prime Infrastructure and Cisco Evolved Programmable Network Manager - Remote Code Execution,critical,9.8,CWE-20,"cve,cve2019,rce,fileupload,unauth,intrusive,cisco"
CVE-2012-4878,Blocked,FlatnuX CMS - Directory Traversal,high,None,None,"cve2012,lfi,traversal,edb,packetstorm,cve"
CVE-2020-24589,Blocked,WSO2 API Manager <=3.1.0 - Blind XML External Entity Injection,critical,9.1,None,"cve,cve2020,wso2,xxe,oast,blind"
CVE-2018-10956,Blocked,IPConfigure Orchid Core VMS 2.0.5 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,orchid,vms,lfi,edb"
CVE-2019-11580,Blocked,Atlassian Crowd and Crowd Data Center Unauthenticated Remote Code Execution,critical,9.8,None,"cve,cve2019,atlassian,rce,kev,cisa"
CVE-2018-8727,Blocked,Mirasys DVMS Workstation <=5.12.6 - Local File Inclusion,high,7.5,CWE-22,"cve,cve2018,mirasys,lfi,packetstorm"
CVE-2018-2894,Partial block (50.0%),Oracle WebLogic Server - Remote Code Execution,critical,9.8,None,"cve2018,oracle,weblogic,rce,vulhub,cve"
CVE-2010-1475,Blocked,Joomla! Component Preventive And Reservation 1.0.5 - Local File Inclusion,high,None,None,"edb,cve,cve2010,joomla,lfi"
CVE-2019-12616,Not Blocked,phpMyAdmin <4.9.0 - Cross-Site Request Forgery,medium,6.5,CWE-352,"csrf,edb,cve,cve2019,phpmyadmin"
CVE-2021-31581,Not Blocked,Akkadian Provisioning Manager MariaDB Credentials,medium,4.4,CWE-312,"cve,cve2021,akkadian,mariadb,disclosure"
CVE-2021-37589,Partial block (66.66666666666666%),Virtua Software Cobranca <12R - Blind SQL Injection,high,7.5,CWE-89,"cve,cve2021,virtua,sqli"
CVE-2020-2096,Blocked,Jenkins Gitlab Hook <=1.4.2 - Cross-Site Scripting,medium,6.1,CWE-79,"jenkins,xss,gitlab,plugin,packetstorm,cve,cve2020"
CVE-2020-11547,Not Blocked,PRTG Network Monitor < 20.1.57.1745 - Information Disclosure,medium,5.3,CWE-200,"cve,cve2020,prtg,disclosure,network"
CVE-2016-2389,Blocked,SAP xMII 15.0 for SAP NetWeaver 7.4 - Local File Inclusion,high,7.5,CWE-22,"lfi,sap,packetstorm,edb,cve,cve2016"
CVE-2021-46379,Blocked,D-Link DIR850 ET850-1.08TRb03 - Open Redirect,medium,6.1,CWE-601,"cve,cve2021,redirect,dlink,router"
CVE-2017-5982,Blocked,Kodi 17.1 - Local File Inclusion,high,7.5,CWE-98,"cve2017,kodi,lfi,edb,cve"
CVE-2019-8086,Blocked,Adobe Experience Manager XXE,high,7.5,CWE-611,"cve,cve2019,aem,adobe"
CVE-2015-7297,Blocked,Joomla! Core SQL Injection,high,None,None,"cve,cve2015,joomla,sqli"
CVE-2014-2962,Blocked,Belkin N150 Router 1.00.08/1.00.09 - Path Traversal,high,None,None,"cve,cve2014,lfi,router,firmware,traversal"
CVE-2010-1875,Blocked,Joomla! Component Property - Local File Inclusion,high,None,None,"cve,cve2010,joomla,lfi,edb"
CVE-2010-5278,Blocked,MODx manager - Local File Inclusion,high,None,None,"cve,cve2010,lfi,edb,packetstorm"
CVE-2012-1823,Blocked,PHP CGI v5.3.12/5.4.2 Remote Code Execution,critical,None,None,"cve2012,kev,vulhub,rce,php,cve"
CVE-2022-1020,Not Blocked,WordPress WooCommerce <3.1.2 - Arbitrary Function Call,critical,9.8,"CWE-352,CWE-862","wpscan,wp,wp-plugin,wordpress,cve,cve2022,unauth"
CVE-2022-0952,Not Blocked,Sitemap by click5 < 1.0.36 - Unauthenticated Arbitrary Options Update,high,8.8,CWE-862,"wp,wp-plugin,sitemap,wpscan,cve,cve2022,wordpress"
CVE-2021-24285,Blocked,WordPress Car Seller - Auto Classifieds Script - SQL Injection,critical,9.8,CWE-89,"cve2021,wordpress,wp-plugin,sqli,wpscan,cve"
CVE-2015-3648,Blocked,ResourceSpace - Local File inclusion,high,None,None,"lfi,resourcespace,packetstorm,cve,cve2015"
CVE-2021-27850,Not Blocked,Apache Tapestry - Remote Code Execution,critical,9.8,CWE-502,"cve,cve2021,apache,tapestry"
CVE-2021-45232,Not Blocked,Apache APISIX Dashboard <2.10.1 - API Unauthorized Access,critical,9.8,CWE-306,"cve,cve2021,apache,unauth,apisix"
CVE-2019-20210,Blocked,WordPress CTHthemes - Cross-Site Scripting,medium,6.1,CWE-79,"wp-theme,wpscan,cve,cve2019,wordpress,citybook,xss"
CVE-2018-9845,Not Blocked,Etherpad Lite <1.6.4 - Admin Authentication Bypass,critical,9.8,None,"cve,cve2018,etherpad,auth-bypass"
CVE-2021-38314,Not Blocked,Redux Framework - Unauthenticated Sensitive Information Disclosure,medium,5.3,None,"cve,cve2021,wordpress,wp-plugin"
